TRACT_ID,YEAR,TOTAL_POPULATION,LAND_AREA
06037532800,2018,4334,0.213
06037532900,2018,7226,0.297
06037603102,2018,3742,0.288
06037551700,2018,6186,0.500
06037552100,2018,6527,0.566
06037552601,2018,5245,0.274
06001401500,2018,2663,0.181
06001401700,2018,3002,2.240
06001402200,2018,2527,0.274
06075012000,2018,3993,0.048
06075012700,2018,4027,0.168
06075013200,2018,4274,0.211
06075013300,2018,4729,0.225
06075013500,2018,2673,0.091
06075015300,2018,2236,0.090
06075016700,2018,5225,0.190
06075020200,2018,6181,0.131
06075020500,2018,2949,0.108
06075021000,2018,4692,0.121
06075023001,2018,5095,0.257
06075035202,2018,4960,0.144
06075042700,2018,5422,0.157
06075060100,2018,4119,2.359
06075031400,2018,6743,0.298
06075040100,2018,4436,0.162
06075023200,2018,4179,0.330
06075030102,2018,5255,0.488
06075032700,2018,6681,0.326
06075035201,2018,5987,0.363
06037403802,2018,6412,0.503
06037404901,2018,5722,0.441
06037405500,2018,6689,0.716
06037408401,2018,4629,0.445
06037408402,2018,6468,4.470
06037430600,2018,4456,1.433
06037431200,2018,6428,0.570
06037432402,2018,7182,0.577
06037124203,2018,2537,0.126
06037124204,2018,2152,0.126
06037124902,2018,2654,0.131
06037124903,2018,3587,0.121
06037125401,2018,4729,0.153
06037125402,2018,4676,0.269
06037125501,2018,3127,0.179
06037125502,2018,3457,0.202
06037127103,2018,3187,0.108
06037127104,2018,3588,0.273
06037127603,2018,3154,0.167
06037127604,2018,3093,0.168
06037127605,2018,3998,0.249
06037127711,2018,3451,0.365
06037127606,2018,3499,0.210
06037127712,2018,3669,0.219
06037127803,2018,4675,0.247
06037127804,2018,4450,0.246
06037127805,2018,3785,0.237
06037127806,2018,3253,0.264
06037128101,2018,3715,0.250
06037980013,2018,0,2.050
06037980014,2018,10,2.502
06037980015,2018,556,2.038
06037980018,2018,0,2.846
06037980019,2018,151,17.041
06037980020,2018,0,3.295
06037980021,2018,12,2.462
06081610303,2018,8145,1.332
06107002904,2018,4842,0.785
06099001300,2018,5446,1.399
06099001400,2018,6066,1.129
06099001604,2018,3888,0.304
06099000203,2018,10327,4.069
06099000301,2018,2112,0.450
06099000503,2018,5109,0.919
06099000504,2018,8917,1.699
06099000506,2018,4620,1.504
06099000601,2018,4510,3.437
06099000805,2018,6540,0.785
06099002701,2018,4191,0.862
06099001500,2018,7610,4.253
06099002004,2018,6772,1.205
06099002100,2018,3084,1.769
06099003001,2018,9890,6.910
06099003500,2018,11685,6.589
06099003603,2018,3225,52.199
06099003909,2018,6139,0.979
06099000101,2018,4602,161.617
06085503508,2018,6682,0.390
06031001602,2018,9121,1.975
06031000100,2018,3000,98.532
06031000402,2018,5878,25.622
06031000405,2018,7067,1.736
06031001001,2018,4340,2.643
06031001601,2018,4427,655.426
06031001003,2018,6483,2.106
06063000100,2018,5803,56.917
06063000400,2018,2782,703.709
06063000201,2018,1341,130.719
06063000202,2018,994,580.186
06063000300,2018,3944,653.799
06079012302,2018,4940,363.942
06079012702,2018,6852,1108.513
06079010201,2018,7264,16.596
06079010902,2018,4306,0.472
06079012000,2018,7890,0.971
06079012800,2018,236,1.029
06079011400,2018,3088,0.518
06079011901,2018,3136,2.266
06079012200,2018,7260,1.844
06079012503,2018,6604,1.744
06079010202,2018,5331,5.257
06079011103,2018,2862,1.919
06079012600,2018,8053,5.176
06079011200,2018,8359,5.766
06079011300,2018,7669,4.036
06059032051,2018,4583,0.322
06075012302,2018,2621,0.036
06075012401,2018,4782,0.036
06075012402,2018,4320,0.138
06075012501,2018,4002,0.052
06075012502,2018,3584,0.024
06075012601,2018,2630,0.066
06075012602,2018,2688,0.243
06075012901,2018,2661,0.070
06075012902,2018,4026,0.135
06075013101,2018,4139,0.067
06075013102,2018,2959,0.092
06075015801,2018,4164,0.133
06075015802,2018,3321,0.066
06075016801,2018,3746,0.088
06075016802,2018,3642,0.083
06075017101,2018,3888,0.121
06067009107,2018,3299,0.790
06067009403,2018,1913,32.747
06067001400,2018,2458,0.306
06067002600,2018,2714,0.362
06067002700,2018,3430,0.498
06067003800,2018,5615,1.892
06067004001,2018,5860,1.289
06067004100,2018,5162,0.785
06067004601,2018,7618,0.875
06067004802,2018,4970,0.550
06067004904,2018,5625,0.956
06067005502,2018,5644,1.108
06067005701,2018,3227,1.017
06067008206,2018,5824,1.089
06077003404,2018,6244,0.516
06077004800,2018,5941,139.669
06077004901,2018,7762,3.771
06077005125,2018,1886,0.364
06077005302,2018,7282,0.885
06077000100,2018,4055,0.713
06077000401,2018,3164,0.404
06077001300,2018,4988,0.893
06077001700,2018,4432,0.650
06077002100,2018,5819,1.279
06077003801,2018,12565,1.646
06077003802,2018,6916,0.827
06077003803,2018,5979,17.007
06077003900,2018,1528,190.518
06077004002,2018,12168,3.334
06071002804,2018,5587,0.388
06071003101,2018,5204,0.533
06071003102,2018,5808,0.501
06071003302,2018,6145,1.042
06071003404,2018,5157,0.392
06071003405,2018,5457,0.360
06071003503,2018,5920,1.513
06071003505,2018,7498,0.505
06071003506,2018,5540,0.629
06071003507,2018,4300,0.630
06071003509,2018,4622,0.752
06071003510,2018,5528,0.999
06071003603,2018,3710,0.503
06071003605,2018,4459,0.501
06071003606,2018,4539,0.971
06053013400,2018,1596,0.481
06053013500,2018,5099,0.530
06053010605,2018,4791,0.418
06053011101,2018,5837,187.869
06057000103,2018,7611,27.462
06057000502,2018,4908,4.295
06057000701,2018,7268,86.567
06057000702,2018,4225,18.982
06057000900,2018,3686,502.124
06057000200,2018,2849,75.536
06057000300,2018,2612,22.612
06057000600,2018,6781,5.711
06057000401,2018,5689,7.176
06057000501,2018,5630,4.172
06057000104,2018,3159,4.807
06057000105,2018,2933,16.995
06057000402,2018,6098,54.109
06057000801,2018,5402,60.202
06057000802,2018,6593,11.228
06003010000,2018,1146,738.332
06039000102,2018,4088,683.821
06039000104,2018,4430,18.478
06039001000,2018,5154,144.243
06039000400,2018,1377,247.827
06039000509,2018,6390,31.727
06039000300,2018,8520,3.807
06109005100,2018,8262,61.728
06077001000,2018,5357,1.318
06077001200,2018,5293,0.854
06077001400,2018,4606,0.752
06087110600,2018,8020,0.941
06037554522,2018,4868,0.831
06037554600,2018,4507,0.408
06037570001,2018,4951,0.592
06037572202,2018,3739,0.587
06037572600,2018,5799,0.473
06037573002,2018,4157,0.126
06037574202,2018,2330,0.523
06037575001,2018,3763,0.365
06037575801,2018,2341,0.148
06037577400,2018,3135,0.249
06037599100,2018,407,130.259
06037600902,2018,6718,0.310
06037601100,2018,6126,0.247
06037603500,2018,3084,0.306
06085504806,2018,3124,0.317
06085506401,2018,5196,0.512
06085506501,2018,7132,0.341
06085503321,2018,4872,0.677
06085503327,2018,4637,0.561
06085503510,2018,5929,0.399
06085501200,2018,4212,0.321
06085501700,2018,4962,0.423
06085502201,2018,7425,0.375
06019004703,2018,4285,0.496
06019005406,2018,4045,0.734
06019005509,2018,5241,1.004
06019005606,2018,3932,0.887
06019006000,2018,9174,3.727
06019004405,2018,3834,0.940
06019004301,2018,3856,2.084
06019005704,2018,5361,1.028
06019003102,2018,7550,0.880
06019001800,2018,4799,22.057
06019008301,2018,5888,13.253
06019001000,2018,4231,1.890
06019004205,2018,6102,1.966
06019004505,2018,5403,0.995
06019005508,2018,5307,1.002
06019006602,2018,5931,1.145
06019005801,2018,5048,1.010
06019002200,2018,3624,0.511
06019000600,2018,5168,0.952
06019003600,2018,4368,0.752
06019004601,2018,3128,0.701
06019002800,2018,4500,1.019
06019005505,2018,6827,0.996
06019006802,2018,3283,14.360
06029002811,2018,3463,1.468
06029002000,2018,6458,0.995
06001437600,2018,3755,0.316
06001440301,2018,7579,1.652
06001407700,2018,4288,0.355
06001420400,2018,3164,0.428
06001428200,2018,6643,0.527
06001441100,2018,4327,5.849
06001441602,2018,8069,0.650
06001451501,2018,4751,1.951
06001403600,2018,5252,0.150
06001405000,2018,3269,0.313
06111008001,2018,3740,0.366
06111008004,2018,5310,0.625
06111001502,2018,9295,1.006
06111001507,2018,4350,0.710
06111001900,2018,4325,4.286
06111002400,2018,2688,0.748
06111004504,2018,5506,0.332
06111005403,2018,2713,0.291
06111005910,2018,1788,1.746
06111006000,2018,5018,1.283
06111007508,2018,3804,0.669
06111007700,2018,5925,3.477
06019005203,2018,5155,0.504
06019005204,2018,4336,0.503
06019005409,2018,3450,0.503
06019005410,2018,3581,0.501
06019005516,2018,6239,0.916
06019005517,2018,7761,1.631
06019005518,2018,5414,1.230
06019005520,2018,2931,1.017
06019005525,2018,1027,8.384
06019005607,2018,4446,0.519
06019005608,2018,3327,0.574
06019005804,2018,6971,0.981
06019005805,2018,5795,4.882
06019005522,2018,4716,2.002
06019005524,2018,4923,1.038
06019005905,2018,7248,31.072
06019005906,2018,2564,27.435
06019005907,2018,3504,1.027
06019005909,2018,7596,1.250
06019005911,2018,5397,1.413
06019005912,2018,4745,10.438
06019006404,2018,4839,231.928
06071006100,2018,9444,1.690
06071006700,2018,4257,0.733
06071007107,2018,3694,0.943
06071007108,2018,2138,0.885
06071007408,2018,4460,0.501
06071000111,2018,2361,4.178
06111007901,2018,5481,0.595
06111007903,2018,4896,1.485
06111002000,2018,2728,1.346
06111002600,2018,3021,0.546
06111003201,2018,4428,0.205
06111003300,2018,9437,0.771
06111003700,2018,6753,0.400
06111003900,2018,7272,0.658
06111005909,2018,3723,0.516
06111005911,2018,3497,2.855
06085503329,2018,4257,0.453
06085503330,2018,8177,6.866
06085503331,2018,3356,0.528
06085503332,2018,5719,3.040
06085503322,2018,4428,0.557
06085512200,2018,3895,101.372
06085506601,2018,4576,0.608
06085506701,2018,4012,0.616
06085506702,2018,6170,0.648
06085506803,2018,7245,0.879
06085507401,2018,5658,1.248
06085508602,2018,4899,0.518
06085508703,2018,7933,0.560
06085508800,2018,3941,0.268
06085508900,2018,5296,0.352
06085509000,2018,7832,0.593
06085509107,2018,5135,0.169
06085509303,2018,3577,0.221
06085510100,2018,2946,0.787
06085511910,2018,3174,0.878
06085511911,2018,4837,14.109
06085512505,2018,8373,1.026
06071000303,2018,7488,0.809
06071000812,2018,3847,1.080
06071002010,2018,10574,2.845
06061022002,2018,6731,25.234
06061020104,2018,803,8.796
06061020107,2018,2717,2.772
06061020602,2018,8183,18.907
06061020604,2018,6358,4.442
06061020300,2018,4360,2.112
06061021103,2018,3282,1.855
06037264102,2018,2826,0.153
06037264103,2018,2708,0.089
06037265201,2018,2623,0.170
06037265202,2018,3792,0.223
06037265601,2018,3493,0.241
06037267403,2018,3117,0.095
06037204810,2018,5462,0.297
06037216100,2018,2261,0.261
06037216700,2018,3882,0.300
06037600704,2018,3218,0.357
06037601001,2018,2471,0.341
06037601211,2018,2844,0.224
06037601501,2018,3995,0.183
06037601801,2018,2989,0.188
06037602002,2018,3012,0.206
06037602105,2018,4255,0.247
06037620400,2018,5040,0.993
06037650901,2018,5436,1.369
06037651222,2018,6369,0.580
06037670100,2018,6742,0.560
06111004200,2018,5498,0.509
06111004600,2018,2241,6.670
06111001800,2018,4715,2.585
06111000100,2018,560,919.000
06111000500,2018,1648,19.596
06111000901,2018,2508,3.812
06111000902,2018,2089,20.066
06111002102,2018,1591,0.515
06071009712,2018,6489,5.806
06071009717,2018,4486,2.827
06073019301,2018,6931,1.358
06073019502,2018,5851,0.296
06073020014,2018,7927,2.247
06073020107,2018,3817,0.894
06065041804,2018,4592,0.932
06065041806,2018,4926,0.616
06065042005,2018,5628,3.799
06065042512,2018,3377,0.619
06065042507,2018,4645,2.000
06065042509,2018,3334,0.500
06065042513,2018,3060,0.446
06065042520,2018,4751,0.574
06065042521,2018,5235,0.625
06065042714,2018,3660,0.865
06065042719,2018,5649,10.522
06065042800,2018,9156,2.108
06065043211,2018,5431,0.989
06065043218,2018,5343,1.924
06065043220,2018,4697,0.689
06065043503,2018,3986,1.044
06047001502,2018,2493,0.322
06047002100,2018,4741,549.181
06047001602,2018,7757,3.244
06047001902,2018,2277,112.558
06047002301,2018,6701,3.115
06047002302,2018,15488,13.366
06047001901,2018,5298,101.659
06047001302,2018,2895,0.628
06047000304,2018,9911,2.770
06047000601,2018,4820,1.605
06047001003,2018,4269,0.617
06047001402,2018,5017,1.904
06047001700,2018,6907,1.596
06037111100,2018,3128,0.409
06037111302,2018,5325,0.599
06037111400,2018,8066,0.700
06001440200,2018,6261,0.447
06001440308,2018,5856,0.712
06001441501,2018,6570,1.014
06001442500,2018,7748,0.756
06001450300,2018,5301,1.210
06001450607,2018,5971,1.864
06001404700,2018,2079,0.466
06001404900,2018,3973,0.391
06001405200,2018,5188,0.330
06001406300,2018,4425,0.187
06001400100,2018,3115,2.657
06001400800,2018,3792,0.268
06001401000,2018,6024,0.446
06075047701,2018,4469,0.140
06075047702,2018,3877,0.135
06075060502,2018,3488,0.107
06075060700,2018,12180,0.804
06075047902,2018,3771,0.154
06075060400,2018,1557,1.697
06075010900,2018,4510,0.096
06075011800,2018,1477,0.022
06075012100,2018,4002,0.048
06075012800,2018,4436,0.192
06075015500,2018,3532,0.122
06075016100,2018,5140,0.143
06075016300,2018,4745,0.095
06075017601,2018,9244,0.244
06075020100,2018,6039,0.172
06037500300,2018,2904,3.424
06013347000,2018,6206,10.232
06013353001,2018,3880,5.299
06013356001,2018,4480,6.123
06013366001,2018,4540,0.388
06013375000,2018,4617,0.254
06013301000,2018,4782,30.506
06013307201,2018,3785,0.597
06013310000,2018,6078,0.766
06013313102,2018,4310,0.768
06013321200,2018,5494,0.901
06013330000,2018,5655,0.845
06013336101,2018,5560,0.271
06013337200,2018,8407,1.231
06013337300,2018,5940,1.689
06013359203,2018,7304,1.418
06013370000,2018,2814,0.395
06013386000,2018,3666,0.399
06013389100,2018,2196,0.262
06013389200,2018,1868,0.095
06013305000,2018,6106,3.154
06013312000,2018,2352,0.537
06013314104,2018,9047,0.891
06013315000,2018,3762,15.586
06013320001,2018,3843,5.955
06013307205,2018,7276,1.191
06013308001,2018,7534,1.419
06013314200,2018,7323,1.963
06037480201,2018,3921,0.591
06037480901,2018,5512,0.368
06037481300,2018,3334,0.347
06037481603,2018,3418,0.253
06037481714,2018,2784,0.174
06037482301,2018,4893,0.337
06037482401,2018,3765,0.324
06037482600,2018,6835,1.049
06011000200,2018,5128,83.392
06011000400,2018,2205,415.297
06011000500,2018,2564,65.722
06021010502,2018,1550,203.311
06021010100,2018,8460,6.433
06021010200,2018,4787,51.853
06021010400,2018,7327,8.835
06021010300,2018,2089,982.123
06037552900,2018,6833,0.505
06037553100,2018,6941,0.767
06037553701,2018,4139,0.384
06037553901,2018,6737,0.494
06037554516,2018,3955,0.561
06037555104,2018,4237,0.325
06037570002,2018,2935,0.301
06037570204,2018,4384,0.212
06037572002,2018,5144,0.404
06037572201,2018,6120,0.592
06037573402,2018,6653,1.144
06037574100,2018,5085,0.706
06037574400,2018,5237,1.283
06037143602,2018,4648,0.442
06037139303,2018,4393,0.160
06037139600,2018,4803,0.956
06037139701,2018,5336,1.311
06037183101,2018,3437,0.366
06037185310,2018,3113,0.163
06037186401,2018,3437,0.371
06037189701,2018,3200,1.538
06037190700,2018,2841,0.248
06037190902,2018,3835,0.188
06037191110,2018,3476,0.105
06037191500,2018,5776,0.248
06037192410,2018,3757,0.264
06037192420,2018,4101,0.126
06037540700,2018,3281,0.443
06037404702,2018,5812,0.447
06037403721,2018,4869,0.733
06037403901,2018,3279,0.487
06037404100,2018,6849,0.520
06037404802,2018,4768,0.403
06037405001,2018,6116,0.647
06037406601,2018,5676,0.760
06001451503,2018,6158,1.033
06001409300,2018,5433,0.415
06001409700,2018,5183,0.313
06001451300,2018,7126,4.899
06001402400,2018,2787,0.130
06001404300,2018,3437,0.707
06001404800,2018,2707,0.243
06001406202,2018,4751,0.152
06001406400,2018,2466,0.189
06075035400,2018,7112,0.399
06075015900,2018,4563,0.114
06075016000,2018,2850,0.061
06075010500,2018,2932,0.264
06075011300,2018,3046,0.040
06075015200,2018,4301,0.108
06075017700,2018,1956,0.349
06075022702,2018,2287,0.109
06075022801,2018,5765,0.223
06075023103,2018,2654,0.485
06075025900,2018,4809,0.254
06075026003,2018,5011,0.154
06073020207,2018,4987,0.320
06073020706,2018,6404,6.443
06073020806,2018,5998,2.677
06073020902,2018,2158,163.188
06073020904,2018,2036,57.763
06073008327,2018,5844,2.416
06073008502,2018,6993,1.221
06073008507,2018,7789,0.863
06067007416,2018,4270,0.459
06067007503,2018,5270,0.705
06067007702,2018,4371,0.975
06067008111,2018,6390,1.092
06067008117,2018,2363,0.365
06067008130,2018,3825,0.661
06067008133,2018,3090,0.349
06073018906,2018,7178,1.693
06073019002,2018,1752,14.574
06073019205,2018,6460,0.751
06073020019,2018,7149,1.286
06073020305,2018,6483,1.335
06073020707,2018,4982,0.456
06073020807,2018,2595,36.609
06073021100,2018,8374,450.572
06073021303,2018,8861,28.560
06073008303,2018,3571,1.703
06073008306,2018,3205,1.057
06073008310,2018,6536,2.000
06073008329,2018,7220,0.974
06073008340,2018,9799,0.882
06073008341,2018,8054,0.316
06073008350,2018,7008,5.998
06073008358,2018,7252,0.727
06037980028,2018,0,6.680
06037990100,2018,0,0.000
06037990300,2018,0,0.000
06039000106,2018,5781,21.939
06039000109,2018,2051,276.180
06037990200,2018,0,0.000
06039000108,2018,6711,110.709
06039000201,2018,8460,40.622
06081608501,2018,5002,0.483
06081605300,2018,4690,0.421
06081605600,2018,5909,3.326
06081606400,2018,5036,0.362
06081606800,2018,3430,1.119
06081608800,2018,6314,1.104
06081608900,2018,6975,2.367
06081609100,2018,1584,1.299
06081610100,2018,2631,0.194
06081610400,2018,6079,0.391
06081611500,2018,2869,1.615
06081612500,2018,4454,0.767
06081613501,2018,4977,32.722
06081610201,2018,5875,0.555
06081610202,2018,3151,0.659
06059001401,2018,4722,0.616
06059001506,2018,4055,1.740
06059001708,2018,3692,1.162
06059001903,2018,3690,0.356
06075017102,2018,3828,0.114
06075017801,2018,3654,0.082
06077002702,2018,3837,0.988
06077003112,2018,3224,0.544
06077003215,2018,4109,3.845
06077000402,2018,3976,0.563
06077001102,2018,4887,0.637
06077002300,2018,4632,0.804
06077003208,2018,13396,2.018
06077003403,2018,4806,1.001
06077004202,2018,1635,0.467
06077003308,2018,1738,0.200
06077003601,2018,3166,11.855
06077004303,2018,4847,1.009
06077005001,2018,6019,2.085
06077005124,2018,3644,0.418
06077005127,2018,6039,0.771
06077002701,2018,6864,1.602
06077003111,2018,3666,0.824
06077003306,2018,5004,0.449
06077003305,2018,4357,0.790
06077000300,2018,2240,0.508
06077001500,2018,9593,1.840
06077003210,2018,2861,0.483
06077003214,2018,3293,0.414
06077003307,2018,5342,0.619
06077003407,2018,2726,0.560
06037570402,2018,3509,0.551
06037572001,2018,5805,0.558
06037407101,2018,4943,0.438
06037400402,2018,4534,1.694
06037402402,2018,6557,2.063
06037405102,2018,4559,0.369
06037430002,2018,6711,0.830
06037431600,2018,4246,0.796
06037117510,2018,4340,0.128
06037134422,2018,4812,0.902
06037141700,2018,3057,1.253
06037131010,2018,6542,0.408
06037920110,2018,3093,0.403
06037574601,2018,2241,0.501
06037577501,2018,3408,0.318
06037407302,2018,3609,0.312
06037408501,2018,2922,0.338
06071003607,2018,5884,0.705
06071003609,2018,5222,0.845
06071003611,2018,4815,0.249
06071003612,2018,4477,1.131
06071003801,2018,5011,0.724
06071003803,2018,5075,0.638
06071003804,2018,5158,1.252
06071004001,2018,4277,1.259
06071004003,2018,6116,2.916
06071004004,2018,5746,8.223
06071004101,2018,6837,1.529
06071004103,2018,6462,1.122
06071004104,2018,6812,2.182
06037294810,2018,4269,0.124
06037300701,2018,6138,5.135
06037301502,2018,6740,0.258
06037301601,2018,6619,0.875
06037302102,2018,6001,0.401
06037143902,2018,2856,0.974
06037183620,2018,3245,0.200
06037187300,2018,3479,0.451
06037189702,2018,2090,0.564
06037199110,2018,2643,0.348
06037191720,2018,3459,0.102
06037197200,2018,3831,0.288
